kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad.1.sm_52.ptx 293 : 786432 7249248 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 294 : 786432 7514752 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 295 : 786432 7497440 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 296 : 786432 35350464 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 297 : 786432 5440480 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 298 : 786432 7253120 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 299 : 786432 5517120 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 300 : 786432 11106880 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 301 : 786432 11524544 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 302 : 786432 5441088 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 303 : 786432 5470720 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 304 : 786432 11072832 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 305 : 786432 5410016 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 306 : 786432 7195264 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 307 : 786432 35365920 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 308 : 786432 7673408 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 309 : 786432 7323616 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 310 : 786432 7555424 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 311 : 786432 35324064 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 312 : 786432 5512672 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 313 : 786432 11116640 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 314 : 786432 22045248 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 315 : 786432 5677120 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 316 : 786432 5628384 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 317 : 786432 5344960 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 318 : 786432 8029056 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 319 : 786432 7924288 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 320 : 786432 0 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 321 : 786432 5961792 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 329 : 786432 5541472 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 330 : 786432 1061895 0 0 0 0 0 0 24301 
srad.1.sm_52.ptx 334 : 163219 1055999 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 335 : 163219 1274940 0 24301 24301 0 0 0 0 
srad.1.sm_52.ptx 331 : 623213 3965909 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 336 : 163219 1055729 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 339 : 623213 4681580 0 24576 24576 0 0 0 0 
srad.1.sm_52.ptx 342 : 786432 5164512 0 0 0 0 0 0 0 
srad.1.sm_52.ptx 343 : 786432 32848960 0 24576 24576 0 0 0 0 
srad.1.sm_52.ptx 344 : 786432 6352000 0 0 0 0 0 0 0 
